Диктор 1 результаты его отрезков

-0,06646825
-0,006310566
-0,0560193
0,0628775
-0,001837581
-0,05119368
-0,0571707
-0,00993822
-0,04223571
-0,01353624
0,07526551
-0,003749194
-0,1394578
-0,1001791
0,007466819
-0,002031353
-0,0553144
-0,002407846
-0,005003557
0,09239428
0,05048073
-0,0004335461
0,04206716
0,03778601
0,004799596
0,106961
0,04653004
------------------------------------------

Диктор 7 результаты его отрезков

0,4803088
0,511112
0,5057509
0,747217
0,5388551
0,5907959
0,576374
0,5884917

Диктор 7 результаты чужих отрезков
0,06159179
0,02109688
0,1057766
0,2760913
0,2472636
0,3279258
0,2436117
0,09557019
0,08007838
0,2392038
0,1697755
0,3059684
0,3563306
0,3474877
0,133203
0,2409282
0,1868887
0,04154837
0,01926977
-0,03906492
0,01590444
-0,03291315
0,08152872
0,04775199
-0,01183977
-0,005196385
0,03591484
0,1220181
-0,1101357
0,1263354
0,0911294
0,05077117
0,02829467
0,1404563
0,1240921
0,09724666
0,04319739
0,2981589
0,2111821
0,363941
0,1641885
0,02675232
-0,03174578
0,07497878
0,1735413
-0,1117077
0,07673573
0,07739139
0,03847811
-0,002699245
0,1068241
0,1942226
0,127434
0,2138318
0,1871095
0,2317041
0,2352011
0,4012164
0,1212843
0,1608511
0,2847654
0,1217037
0,142573
0,3248368
-0,1334919
-0,09427171
0,03291135
0,1448583
0,1813922
0,1894466
0,07727809
-0,08624793
0,04750613
0,02981642
0,08087138
0,09520317
-0,181026
-0,00495921
-0,04345363
0,07099441
-0,170257
-0,01715985
-0,03548579
0,04101627
-0,03235327
0,113863
0,05263994
-0,07648062
0,00829625
0,1129996
0,01391706
0,0370441
0,1014051
-0,1138884
-0,1470056
-0,09081975
0,01514259
-0,02176063
-0,05026338
-0,1399613
-0,1620529
-0,1681793
-0,03344792
-0,01079962
-0,04705251
-0,02443075
0,03404048
-0,07228059
-0,08705106
-0,09908987
-0,02746396
0,004826068
-0,0388962
-0,00468196
0,1020397
0,03024318
0,08838074
-0,02316291
-0,09319664
-0,09950949
0,04775127
-0,02550578
-0,05274158
-0,006331263
0,04104686
-0,07244052
0,03910914
-0,05406043
-0,002836317
-0,01645981
-0,0535513
-0,007030055
-0,03286317
-0,1472771
-0,09916253
-0,07889325
0,02153117
-0,05093597
0,007823247
0,006783179
-0,01284818
0,05360385
-0,04989037
0,005049252
-0,007244057
-0,06763931
-0,1110401
-0,003671749
-0,05477639
-0,06731196
-0,03133886
-0,08417708
0,05971997
0,03260548
-0,04403191
0,05577816
0,05625476
0,07671538
0,01793626
0,09442309
-0,09140705
0,02164904
0,07075377
0,02255658
0,07015132
------------------------------------------

Диктор 8 результаты его отрезков

0,08586346
0,2522013
0,2448507
0,1494893
0,2292657
0,1798157
0,2674653

Диктор 8 результаты чужих отрезков
-0,006839124
-0,01418005
0,1173567
-0,0007246232
0,01284513
0,07048173
-0,06556261
0,06169261
0,08155211
0,06771325
-0,0005211406
-0,006696736
0,05584154
0,0006226907
0,1741126
0,2128655
0,2412082
-0,07032225
-0,05434398
-0,002562516
-0,02727647
-0,08656782
0,08225141
0,02174316
0,05608031
-0,1995191
0,08475836
0,08169705
-0,01900677
0,06849648
0,01682046
0,1255578
-0,06626877
0,0363826
0,02465741
-0,08973507
0,1086251
-0,09370518
-0,002455263
0,06984685
0,1386555
0,04561668
-0,007241028
-0,02844844
0,1101751
0,00931788
0,2393446
0,3008009
0,2517195
-0,05241585
0,239608
0,2889499
0,1813459
0,1283765
0,01462047
-0,01967197
0,008543082
0,04123237
0,06337337
0,1522361
0,03914693
-0,02072518
-0,08589635
0,1295784
0,08009402
-0,06559767
0,07476401
-0,01750136
-0,03498536
0,1043171
-0,08868355
0,06277186
0,1027797
0,08005641
-0,03995187
0,1555465
0,0704893
-0,1099041
0,05719772
0,008580657
0,1481851
0,02100798
0,07037695
0,09131922
0,09340988
-0,01838499
0,1225027
0,04288171
0,1300959
0,1607835
0,0285027
-0,02637092
0,009995712
0,08976004
-0,2252042
-0,2728531
-0,1643627
-0,2707061
-0,1049092
-0,3243727
-0,2827558
-0,1872911
-0,2796433
-0,2156978
-0,2318362
-0,1161174
-0,2919365
-0,1664947
-0,2519692
-0,2681529
-0,2255078
-0,1902121
-0,3051223
-0,3025772
-0,2753297
-0,2537485
-0,2356004
-0,1202821
-0,2053074
-0,1085464
-0,1646042
-0,1868004
-0,1197975
-0,2502029
-0,2809207
-0,2516617
-0,1552489
-0,2235145
-0,1974075
-0,259405
-0,2256604
-0,3620016
-0,2313249
-0,2523423
-0,2194874
-0,1478523
-0,2774273
-0,3045129
-0,276704
-0,2398401
-0,2324785
-0,394774
-0,1868201
-0,4107582
-0,3155
-0,2423403
-0,3001863
-0,3286906
-0,2703354
-0,2756292
-0,1650518
-0,4175934
-0,2533451
-0,3046314
-0,2455373
-0,324163
-0,1432502
-0,152915
-0,1368846
-0,144776
-0,1621588
-0,1735945
-0,03362274
-0,04728517
-0,08246084
0,04278061
------------------------------------------

Диктор 9 результаты его отрезков

0,2936492
0,3206044
0,3641918
0,3711895
0,2969829
0,4268686
0,4284874

Диктор 9 результаты чужих отрезков
0,1273354
0,1151608
0,2167064
0,2179834
0,1427454
0,2949029
0,178165
0,1818153
0,1889618
0,1810636
0,0613956
0,07250042
0,1257119
0,06357912
0,1717881
0,263671
0,2599514
0,07441074
0,1392973
0,09716379
0,08794205
0,1962787
0,1064232
0,1346033
0,1126391
0,1231031
0,1086148
0,1060936
0,0690562
0,06298301
0,1417007
0,1411096
0,154893
0,06084821
0,09405879
0,1080245
0,1158459
0,1391192
0,1098274
0,1723327
0,147351
0,0132849
0,2564137
0,2134254
0,2851362
0,2574657
0,2590163
0,2465995
0,2298147
0,1420099
0,2219834
0,2213909
0,1693766
0,1443836
0,1796616
0,1714985
0,137463
0,03665797
0,1431632
0,1684816
0,2425335
0,1664694
0,2047242
0,1207673
0,1541189
0,01895438
0,1646767
0,1088513
0,164335
0,158295
0,01681261
0,2219406
0,2767425
0,2976447
0,2105779
0,2569112
0,1422778
0,09180454
0,1715309
0,1518794
0,08860712
0,009835025
0,07856263
0,1105561
0,1697312
0,06679483
0,2397646
0,05550279
0,0939184
0,1647795
0,1781064
0,1605063
0,1139624
0,1898181
-0,08799429
-0,07125456
0,08588161
-0,04932715
0,1744628
-0,002967755
0,0008987026
0,01375209
-0,07419938
-0,03469292
0,08099125
0,08852087
-0,03357834
0,07622156
0,05988465
-0,06030811
-0,05352268
0,04576314
-0,007092882
0,02036974
-0,06079981
0,02247255
-0,0364784
0,1315388
0,0932092
0,0570639
-0,04541502
0,1012892
0,06513593
-0,01776431
-0,07773604
0,005833783
0,03341863
0,0183938
-0,1005333
0,01909175
0,02202369
-0,02621492
0,01209308
0,01366936
0,02821138
0,05595243
-0,07615875
-0,08829526
0,001210958
-0,01293092
0,02036394
-0,08748809
0,001439622
-0,04515328
-0,08965944
-0,0159756
0,01180935
-0,0898542
0,04303405
0,0487854
0,02242035
-0,09109943
0,05710563
0,08601415
0,03610701
-0,09726487
0,004636667
0,117881
0,1074651
0,07340425
0,03008018
0,04358456
0,1197805
0,1204572
0,140645
0,1492602
------------------------------------------

Диктор 10 результаты его отрезков

0,2621525
0,3936404
0,2607858
0,4048129
0,3718532
0,3212831
0,1767681
0,3999083
0,3095648

Диктор 10 результаты чужих отрезков
0,05055548
0,0991685
0,1329188
0,05318088
0,2000975
0,1288647
0,1077166
0,2026055
0,1933484
0,1644638
0,1078607
0,2075114
0,03164617
0,0868311
0,01598132
0,1717141
0,05795292
-0,02420761
0,06300345
0,09014035
0,01302348
-0,02946748
0,1852466
0,02400942
-0,02519399
0,1474501
0,1644513
0,201406
0,01759491
0,1003609
0,07307208
0,07160037
0,1057903
0,003808206
0,03359653
0,1088171
0,05326833
0,1105609
0,2207843
0,3060188
0,02147121
0,05920536
0,08434626
0,1755751
0,1417141
0,1905816
0,254337
0,2077139
-0,05826347
0,1584046
0,1017093
0,1633728
0,1709261
0,09750423
0,001600597
0,1757629
0,0363339
0,4026001
0,2933203
0,2534586
0,02176893
0,164786
0,1049683
0,1090699
0,00935116
0,1537387
0,09991785
0,223951
0,1751063
0,1430613
0,115845
0,1893813
0,05049381
0,1036388
0,2235149
0,07743226
-0,0075527
0,19749
0,05491872
0,03466348
0,130363
0,09027481
0,1141164
0,1841999
0,1923877
0,1657021
0,08041129
0,2104246
0,2240108
0,01562296
0,0991819
0,03467713
-0,04653222
-0,05222331
-0,01423244
-0,07133473
-0,1925951
-0,05095229
-0,1994834
-0,09917665
-0,04438586
-0,2530019
-0,1117793
-0,03443985
0,001858533
-0,06619432
